"[[-116, 78, 244], [-116, 78, 0], [-116, 78, 0], [-114, 77, 37], [-114, 77, 0], [-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25]]",0
"[[-116, 78, 0], [-116, 78, 0], [-114, 77, 37], [-114, 77, 0], [-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0]]",0
"[[-116, 78, 0], [-114, 77, 37], [-114, 77, 0], [-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107]]",0
"[[-114, 77, 37], [-114, 77, 0], [-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0]]",0
"[[-114, 77, 0], [-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72]]",0
"[[-112, 75, 60], [-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72], [-95, 68, 0]]",0
"[[-112, 75, 0], [-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72], [-95, 68, 0], [-98, 69, 106]]",0
"[[-108, 72, 80], [-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72], [-95, 68, 0], [-98, 69, 106], [-97, 68, 29]]",0
"[[-108, 72, 0], [-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72], [-95, 68, 0], [-98, 69, 106], [-97, 68, 29], [-97, 68, 0]]",0
"[[-107, 69, 66], [-107, 69, 0], [-102, 69, 107], [-102, 69, 0], [-96, 67, 130], [-96, 67, 0], [-91, 66, 113], [-91, 66, 0], [-76, 61, 127], [-76, 61, 0], [53, 65, 131], [53, 65, 0], [58, 67, 85], [58, 67, 0], [60, 66, 48], [60, 66, 0], [59, 65, 31], [59, 65, 0], [59, 65, 0], [59, 65, 0], [55, 65, 86], [55, 65, 0], [52, 64, 65], [52, 64, 0], [48, 63, 64], [48, 63, 0], [42, 60, 109], [42, 60, 0], [38, 59, 89], [38, 59, 0], [30, 57, 174], [30, 57, 0], [-121, 53, 119], [-121, 53, 0], [-128, 53, 147], [-128, 53, 0], [-128, 53, 0], [-133, 54, 108], [-133, 54, 0], [-131, 54, 32], [-131, 54, 0], [-131, 54, 0], [-129, 54, 63], [-129, 54, 0], [-129, 54, 0], [-124, 54, 106], [-124, 54, 0], [4, 55, 123], [4, 55, 0], [4, 55, 0], [10, 59, 241], [10, 59, 0], [13, 62, 90], [16, 65, 54], [16, 65, 0], [16, 65, 0], [16, 63, 63], [16, 63, 0], [15, 62, 18], [15, 62, 0], [13, 62, 65], [13, 62, 0], [11, 62, 42], [11, 62, 0], [6, 56, 166], [6, 56, 0], [0, 51, 161], [0, 51, 0], [-5, 49, 88], [-5, 49, 0], [-5, 49, 0], [-56, 50, 131], [-56, 50, 0], [-79, 55, 126], [-82, 56, 34], [-82, 56, 0], [-82, 56, 0], [-86, 55, 136], [-86, 55, 0], [-88, 53, 61], [-88, 53, 0], [-86, 52, 36], [-86, 52, 0], [-95, 71, 195], [-95, 71, 0], [-96, 72, 30], [-96, 72, 0], [-96, 72, 0], [-96, 72, 0], [-97, 72, 31], [-97, 70, 25], [-97, 70, 0], [-93, 67, 107], [-93, 67, 0], [-95, 68, 72], [-95, 68, 0], [-98, 69, 106], [-97, 68, 29], [-97, 68, 0], [-99, 68, 62]]",0
